run_id,implementation,storage_format,portfolio_scale,phase,rep,elapsed_sec,load_prices_sec,align_weights_sec,compute_metrics_sec,total_sec,io_read_mb,io_read_syscalls,cpu_mean_pct,cpu_peak_pct,cpu_p90_pct,rss_peak_mb,rss_mean_mb,cache_dropped
ca84cd59-bca5-4605-8ae5-8bdab4cdf626,duckdb_sql,parquet_wide_uncompressed,1000,3_compute_opt,0,0.910759,0.00557,0.000361,0.904644,0.910575,0.0,87,5.6,21.1,7.7,280.6,215.9,False
cc3d5da2-67a7-483e-a720-ce02b3d9f939,numpy_vectorised,parquet_wide_zstd,1000,2_storage_opt,0,0.020707,0.013077,0.000631,0.006889,0.020597,0.0,9,100.0,100.0,100.0,1210.5,1210.5,False
cc3d5da2-67a7-483e-a720-ce02b3d9f939,numpy_vectorised,parquet_wide_zstd,1000,2_storage_opt,1,0.022962,0.013649,0.000639,0.00858,0.022868,0.0,9,100.0,100.0,100.0,1210.5,1210.5,False
cc3d5da2-67a7-483e-a720-ce02b3d9f939,numpy_vectorised,parquet_wide_zstd,1000,2_storage_opt,2,0.02313,0.015525,0.000659,0.006787,0.022971,0.0,9,100.0,100.0,100.0,1211.0,1211.0,False
cc3d5da2-67a7-483e-a720-ce02b3d9f939,numpy_vectorised,parquet_wide_zstd,1000,2_storage_opt,3,0.013322,0.009136,0.000683,0.003402,0.013221,0.0,9,97.4,97.4,97.4,1211.1,1211.1,False
cc3d5da2-67a7-483e-a720-ce02b3d9f939,numpy_vectorised,parquet_wide_zstd,1000,2_storage_opt,4,0.016049,0.008742,0.000632,0.00359,0.012964,0.0,9,100.0,100.0,100.0,1211.1,1211.1,False
cd50747e-5d8b-493c-8c0c-632a49b219df,cpp_openmp,parquet_wide_uncompressed,1000,3_compute_opt,0,0.006936,0.004962,0.000298,0.001586,0.006846,0.0,9,11.8,11.8,11.8,1030.0,1030.0,False
cd50747e-5d8b-493c-8c0c-632a49b219df,cpp_openmp,parquet_wide_uncompressed,1000,3_compute_opt,1,0.005876,0.003594,0.000263,0.001872,0.005729,0.0,9,18.8,18.8,18.8,1030.3,1030.3,False
cd50747e-5d8b-493c-8c0c-632a49b219df,cpp_openmp,parquet_wide_uncompressed,1000,3_compute_opt,2,0.004918,0.003105,0.000259,0.001445,0.004809000000000001,0.0,9,23.1,23.1,23.1,1030.4,1030.4,False
cd50747e-5d8b-493c-8c0c-632a49b219df,cpp_openmp,parquet_wide_uncompressed,1000,3_compute_opt,3,0.005328,0.003082,0.000268,0.001902,0.005252,0.0,9,25.0,25.0,25.0,1030.4,1030.4,False
cd50747e-5d8b-493c-8c0c-632a49b219df,cpp_openmp,parquet_wide_uncompressed,1000,3_compute_opt,4,0.004944,0.003168,0.000249,0.001464,0.004881,0.0,9,26.7,26.7,26.7,1030.4,1030.4,False
d1271ef8-2c48-4fae-9949-f052ad3f72f3,rust_rayon_nightly,parquet_wide_uncompressed,1000000,3_compute_opt,0,1.527942,0.004781,0.102406,1.409566,1.516753,0.0,130,81.7,100.0,100.0,2797.2,2658.0,False
d1271ef8-2c48-4fae-9949-f052ad3f72f3,rust_rayon_nightly,parquet_wide_uncompressed,1000000,3_compute_opt,1,1.549682,0.004751,0.104756,1.429585,1.5390920000000001,0.0,129,81.6,100.0,100.0,2803.2,2661.1,False
d1271ef8-2c48-4fae-9949-f052ad3f72f3,rust_rayon_nightly,parquet_wide_uncompressed,1000000,3_compute_opt,2,1.54296,0.004136,0.103337,1.424481,1.531954,0.0,129,81.9,100.0,100.0,2803.8,2663.6,False
d1271ef8-2c48-4fae-9949-f052ad3f72f3,rust_rayon_nightly,parquet_wide_uncompressed,1000000,3_compute_opt,3,1.538786,0.004117,0.101255,1.422177,1.527549,0.0,129,82.0,100.0,100.0,2804.1,2665.7,False
d1271ef8-2c48-4fae-9949-f052ad3f72f3,rust_rayon_nightly,parquet_wide_uncompressed,1000000,3_compute_opt,4,1.526955,0.00411,0.101691,1.409773,1.515574,0.0,129,81.7,100.0,100.0,2804.4,2665.9,False
d541fb24-e7d1-4ad0-890f-b3704bfe9010,numpy_vectorised,csv_wide,100000,1_csv_baseline,0,0.575227,0.009221,0.004627,0.561215,0.575063,0.0,61,26.9,100.0,100.0,3073.5,2358.1,False
d541fb24-e7d1-4ad0-890f-b3704bfe9010,numpy_vectorised,csv_wide,100000,1_csv_baseline,1,0.574317,0.008879,0.004566,0.560715,0.57416,0.0,61,26.5,100.0,100.0,3073.5,2358.0,False
d541fb24-e7d1-4ad0-890f-b3704bfe9010,numpy_vectorised,csv_wide,100000,1_csv_baseline,2,0.582457,0.008654,0.004543,0.569111,0.582308,0.0,61,26.9,100.0,100.0,3073.5,2381.3,False
d541fb24-e7d1-4ad0-890f-b3704bfe9010,numpy_vectorised,csv_wide,100000,1_csv_baseline,3,0.586298,0.009645,0.004539,0.571943,0.586127,0.0,61,26.7,100.0,100.0,3073.5,2382.2,False
d541fb24-e7d1-4ad0-890f-b3704bfe9010,numpy_vectorised,csv_wide,100000,1_csv_baseline,4,0.568677,0.00886,0.004668,0.554998,0.568526,0.0,59,27.9,100.0,100.0,3073.5,2377.6,False
d73a680b-aacf-4f47-8360-5251cad02b78,duckdb_sql,parquet_wide_uncompressed,1000,3_compute_opt,0,0.898886,0.004049,0.000351,0.894368,0.898768,0.0,85,7.9,20.8,12.9,15968.5,15946.6,False
d73a680b-aacf-4f47-8360-5251cad02b78,duckdb_sql,parquet_wide_uncompressed,1000,3_compute_opt,1,0.90742,0.004483,0.000302,0.902488,0.907273,0.0,86,7.9,27.4,9.8,15969.9,15948.2,False
d73a680b-aacf-4f47-8360-5251cad02b78,duckdb_sql,parquet_wide_uncompressed,1000,3_compute_opt,2,0.900106,0.003829,0.000308,0.895831,0.899968,0.0,84,5.1,9.7,8.4,15970.9,15949.2,False
d73a680b-aacf-4f47-8360-5251cad02b78,duckdb_sql,parquet_wide_uncompressed,1000,3_compute_opt,3,0.901659,0.004042,0.000324,0.897147,0.901513,0.0,84,5.1,8.5,7.2,15971.4,15950.1,False
d73a680b-aacf-4f47-8360-5251cad02b78,duckdb_sql,parquet_wide_uncompressed,1000,3_compute_opt,4,0.889095,0.003953,0.000303,0.884754,0.8890100000000001,0.0,84,5.5,16.2,8.5,16016.4,15951.8,False
d96956e4-c082-4885-a166-309efdddcc71,rust_rayon,parquet_wide_uncompressed,1000,3_compute_opt,0,0.007139,0.004187,0.000332,0.002359,0.0068779999999999996,0.0,10,30.0,30.0,30.0,126.3,126.3,False
d96956e4-c082-4885-a166-309efdddcc71,rust_rayon,parquet_wide_uncompressed,1000,3_compute_opt,1,0.008122,0.004039,0.000276,0.003462,0.007777,0.0,9,37.5,37.5,37.5,128.2,128.2,False
d96956e4-c082-4885-a166-309efdddcc71,rust_rayon,parquet_wide_uncompressed,1000,3_compute_opt,2,0.00931,0.00398,0.000283,0.004429,0.008692,0.0,9,40.7,40.7,40.7,128.7,128.7,False
d96956e4-c082-4885-a166-309efdddcc71,rust_rayon,parquet_wide_uncompressed,1000,3_compute_opt,3,0.013131,0.0046,0.000414,0.007506,0.01252,0.0,9,54.1,54.1,54.1,129.2,129.2,False
d96956e4-c082-4885-a166-309efdddcc71,rust_rayon,parquet_wide_uncompressed,1000,3_compute_opt,4,0.012011,0.005613,0.000419,0.005315,0.011347,0.0,9,40.6,40.6,40.6,129.3,129.3,False
dc045e28-44ff-49b0-9a11-0485bfb9dcd5,numba_parallel,parquet_wide_uncompressed,1000000,3_compute_opt,0,1.09867,0.004672,0.099883,0.986125,1.09068,0.0,95,65.7,100.0,100.0,2928.6,2738.9,False
dc045e28-44ff-49b0-9a11-0485bfb9dcd5,numba_parallel,parquet_wide_uncompressed,1000000,3_compute_opt,1,1.091729,0.004635,0.099297,0.979458,1.08339,0.0,95,66.0,100.0,100.0,2935.4,2746.5,False
dc045e28-44ff-49b0-9a11-0485bfb9dcd5,numba_parallel,parquet_wide_uncompressed,1000000,3_compute_opt,2,1.095217,0.004134,0.099523,0.983337,1.086994,0.0,95,65.5,100.0,100.0,2935.7,2747.1,False
dc045e28-44ff-49b0-9a11-0485bfb9dcd5,numba_parallel,parquet_wide_uncompressed,1000000,3_compute_opt,3,1.091081,0.004531,0.099372,0.978515,1.082418,0.0,95,65.7,100.0,100.0,2936.0,2746.5,False
dc045e28-44ff-49b0-9a11-0485bfb9dcd5,numba_parallel,parquet_wide_uncompressed,1000000,3_compute_opt,4,1.12977,0.004211,0.099742,1.012084,1.116037,0.0,97,62.9,100.0,100.0,2936.3,2752.4,False
ddafdb6e-4e8b-40f5-b768-ddf4cee02882,duckdb_sql,parquet_wide_uncompressed,100,3_compute_opt,0,0.113631,0.004378,0.000291,0.108861,0.11352999999999999,0.0,23,7.2,8.6,8.5,174.0,169.4,False
ddafdb6e-4e8b-40f5-b768-ddf4cee02882,duckdb_sql,parquet_wide_uncompressed,100,3_compute_opt,1,0.112005,0.004537,0.000298,0.10703,0.111865,0.0,22,6.2,8.5,7.9,175.7,171.1,False
ddafdb6e-4e8b-40f5-b768-ddf4cee02882,duckdb_sql,parquet_wide_uncompressed,100,3_compute_opt,2,0.11634,0.0044,0.000295,0.111552,0.116247,0.004,22,6.7,7.1,7.1,176.7,172.3,False
ddafdb6e-4e8b-40f5-b768-ddf4cee02882,duckdb_sql,parquet_wide_uncompressed,100,3_compute_opt,3,0.11317,0.004238,0.000269,0.108579,0.11308599999999999,0.0,22,6.4,8.6,8.0,178.6,174.2,False
ddafdb6e-4e8b-40f5-b768-ddf4cee02882,duckdb_sql,parquet_wide_uncompressed,100,3_compute_opt,4,0.113311,0.004695,0.000281,0.108189,0.11316499999999999,0.0,22,6.4,8.3,7.5,179.8,175.1,False
dddaa9fa-eb90-4817-bb33-5fb0b0acd0a3,rust_rayon,parquet_wide_uncompressed,100000,3_compute_opt,0,0.221989,0.004674,0.010361,0.205597,0.220632,0.0,26,83.2,100.0,100.0,326.0,309.2,False
dddaa9fa-eb90-4817-bb33-5fb0b0acd0a3,rust_rayon,parquet_wide_uncompressed,100000,3_compute_opt,1,0.222576,0.004438,0.010605,0.206113,0.221156,0.0,25,85.1,100.0,100.0,329.0,312.5,False
dddaa9fa-eb90-4817-bb33-5fb0b0acd0a3,rust_rayon,parquet_wide_uncompressed,100000,3_compute_opt,2,0.220756,0.004714,0.010836,0.203865,0.219415,0.0,25,84.1,100.0,100.0,329.7,312.9,False
dddaa9fa-eb90-4817-bb33-5fb0b0acd0a3,rust_rayon,parquet_wide_uncompressed,100000,3_compute_opt,3,0.226593,0.004233,0.01035,0.210611,0.225194,0.0,25,84.4,100.0,100.0,330.4,314.2,False
dddaa9fa-eb90-4817-bb33-5fb0b0acd0a3,rust_rayon,parquet_wide_uncompressed,100000,3_compute_opt,4,0.22556,0.004747,0.010947,0.208627,0.224321,0.0,25,85.4,100.0,100.0,330.9,314.6,False
dfca2e43-95be-4f7a-b9b3-c45b09c316f9,cpp_openmp,parquet_wide_uncompressed,1000,3_compute_opt,0,0.006588,0.004704,0.000348,0.001378,0.00643,0.0,10,16.7,16.7,16.7,125.8,125.8,False
dfca2e43-95be-4f7a-b9b3-c45b09c316f9,cpp_openmp,parquet_wide_uncompressed,1000,3_compute_opt,1,0.005893,0.003894,0.000276,0.001587,0.005757,0.0,9,12.5,12.5,12.5,127.0,127.0,False
dfca2e43-95be-4f7a-b9b3-c45b09c316f9,cpp_openmp,parquet_wide_uncompressed,1000,3_compute_opt,2,0.005835,0.004088,0.000271,0.001338,0.005697,0.0,9,26.3,26.3,26.3,127.5,127.5,False
dfca2e43-95be-4f7a-b9b3-c45b09c316f9,cpp_openmp,parquet_wide_uncompressed,1000,3_compute_opt,3,0.007109,0.004655,0.000616,0.001668,0.006939000000000001,0.0,9,15.0,15.0,15.0,128.0,128.0,False
dfca2e43-95be-4f7a-b9b3-c45b09c316f9,cpp_openmp,parquet_wide_uncompressed,1000,3_compute_opt,4,0.005516,0.003453,0.000267,0.001567,0.005287,0.0,9,25.0,25.0,25.0,128.5,128.5,False
e2e330cc-80b4-4fd7-a4c1-9c11c5db1065,java_vector_api,parquet_wide_uncompressed,100000,3_compute_opt,0,0.228205,0.004678,0.011035,0.210869,0.226582,0.0,24,65.6,100.0,100.0,738.8,710.2,False
e2e330cc-80b4-4fd7-a4c1-9c11c5db1065,java_vector_api,parquet_wide_uncompressed,100000,3_compute_opt,1,0.22491,0.004559,0.010754,0.207978,0.223291,0.0,23,67.9,100.0,100.0,758.3,737.5,False
e2e330cc-80b4-4fd7-a4c1-9c11c5db1065,java_vector_api,parquet_wide_uncompressed,100000,3_compute_opt,2,0.216109,0.005485,0.011123,0.198329,0.214937,0.0,23,67.0,100.0,100.0,762.6,742.9,False
e2e330cc-80b4-4fd7-a4c1-9c11c5db1065,java_vector_api,parquet_wide_uncompressed,100000,3_compute_opt,3,0.218518,0.004355,0.010444,0.202232,0.217031,0.0,23,67.2,100.0,100.0,763.2,745.0,False
e2e330cc-80b4-4fd7-a4c1-9c11c5db1065,java_vector_api,parquet_wide_uncompressed,100000,3_compute_opt,4,0.211451,0.005007,0.010757,0.194449,0.210213,0.0,23,65.8,100.0,100.0,763.9,744.8,False
e4bba5a8-3f01-426d-9315-02cfa63df04d,numpy_vectorised,parquet_wide_zstd,100,2_storage_opt,0,0.017401,0.014789,0.000327,0.002111,0.017227,0.0,9,98.0,98.0,98.0,1209.1,1209.1,False
e4bba5a8-3f01-426d-9315-02cfa63df04d,numpy_vectorised,parquet_wide_zstd,100,2_storage_opt,1,0.018303,0.012339,0.000501,0.005407,0.018247,0.0,9,98.1,98.1,98.1,1209.1,1209.1,False
e4bba5a8-3f01-426d-9315-02cfa63df04d,numpy_vectorised,parquet_wide_zstd,100,2_storage_opt,2,0.020679,0.0124,0.00052,0.006353,0.019273,0.0,9,100.0,100.0,100.0,1209.1,1209.1,False
e4bba5a8-3f01-426d-9315-02cfa63df04d,numpy_vectorised,parquet_wide_zstd,100,2_storage_opt,3,0.016714,0.009353,0.00055,0.006341,0.016244,0.0,9,100.0,100.0,100.0,1209.2,1209.2,False
e4bba5a8-3f01-426d-9315-02cfa63df04d,numpy_vectorised,parquet_wide_zstd,100,2_storage_opt,4,0.020957,0.01395,0.000496,0.006429,0.020875,0.0,9,100.0,100.0,100.0,1209.5,1209.5,False
e6524a8a-5d33-407c-9adf-fb7a55fa5a3c,go_goroutines,parquet_wide_uncompressed,1000,3_compute_opt,0,0.008888,0.004466,0.00032,0.003899,0.008685,0.0,125,32.0,32.0,32.0,124.2,124.2,False
e6524a8a-5d33-407c-9adf-fb7a55fa5a3c,go_goroutines,parquet_wide_uncompressed,1000,3_compute_opt,1,0.008828,0.004406,0.000318,0.003932,0.008656,0.0,124,29.2,29.2,29.2,125.3,125.3,False
e6524a8a-5d33-407c-9adf-fb7a55fa5a3c,go_goroutines,parquet_wide_uncompressed,1000,3_compute_opt,2,0.008222,0.003928,0.000309,0.003823,0.008060000000000001,0.0,124,37.5,37.5,37.5,125.9,125.9,False
e6524a8a-5d33-407c-9adf-fb7a55fa5a3c,go_goroutines,parquet_wide_uncompressed,1000,3_compute_opt,3,0.008595,0.004027,0.000316,0.004111,0.008454,0.0,124,29.2,29.2,29.2,126.5,126.5,False
e6524a8a-5d33-407c-9adf-fb7a55fa5a3c,go_goroutines,parquet_wide_uncompressed,1000,3_compute_opt,4,0.008173,0.003906,0.000278,0.003845,0.008029,0.0,124,34.8,34.8,34.8,127.1,127.1,False
e779799a-cd1b-457d-9d9a-7319b64d2a6e,cpp_openmp,parquet_wide_uncompressed,1000000,3_compute_opt,0,1.190178,0.004459,0.042699,1.142848,1.1900060000000001,0.0,103,74.1,100.0,100.0,2573.0,2463.3,False
e779799a-cd1b-457d-9d9a-7319b64d2a6e,cpp_openmp,parquet_wide_uncompressed,1000000,3_compute_opt,1,1.12765,0.004686,0.043167,1.079636,1.127489,0.0,97,71.8,100.0,100.0,2575.6,2455.7,False
e779799a-cd1b-457d-9d9a-7319b64d2a6e,cpp_openmp,parquet_wide_uncompressed,1000000,3_compute_opt,2,1.148308,0.004375,0.04249,1.101292,1.1481569999999999,0.0,99,70.6,100.0,100.0,2575.6,2460.2,False
e779799a-cd1b-457d-9d9a-7319b64d2a6e,cpp_openmp,parquet_wide_uncompressed,1000000,3_compute_opt,3,1.150104,0.004337,0.043168,1.102445,1.1499499999999998,0.0,99,70.2,100.0,100.0,2575.7,2460.7,False
e779799a-cd1b-457d-9d9a-7319b64d2a6e,cpp_openmp,parquet_wide_uncompressed,1000000,3_compute_opt,4,1.156802,0.004524,0.042567,1.109594,1.156685,0.0,99,69.8,100.0,100.0,2575.7,2476.2,False
e86a0a5e-f56a-4d4c-9ecd-037647f4880a,numpy_vectorised,parquet_per_stock,100,2_storage_opt,0,0.080318,0.074219,0.000535,0.00471,0.07946399999999999,0.0,313,96.7,98.6,98.6,1288.3,1288.3,False
e86a0a5e-f56a-4d4c-9ecd-037647f4880a,numpy_vectorised,parquet_per_stock,100,2_storage_opt,1,0.072025,0.070754,0.000692,0.000517,0.071963,0.0,310,100.0,100.0,100.0,1288.4,1288.4,False
e86a0a5e-f56a-4d4c-9ecd-037647f4880a,numpy_vectorised,parquet_per_stock,100,2_storage_opt,2,0.078983,0.075914,0.000629,0.000492,0.077035,0.0,312,99.3,100.0,100.0,1288.4,1288.4,False
e86a0a5e-f56a-4d4c-9ecd-037647f4880a,numpy_vectorised,parquet_per_stock,100,2_storage_opt,3,0.070189,0.069135,0.000629,0.000348,0.07011200000000001,0.0,310,100.0,100.0,100.0,1288.4,1288.4,False
e86a0a5e-f56a-4d4c-9ecd-037647f4880a,numpy_vectorised,parquet_per_stock,100,2_storage_opt,4,0.070291,0.069212,0.000654,0.000362,0.070228,0.0,310,100.0,100.0,100.0,1288.4,1288.4,False
e87cae67-a8b6-4788-946f-9210d6126448,rust_rayon,parquet_wide_uncompressed,1000000,3_compute_opt,0,2.077455,0.004879,0.043122,2.029246,2.0772470000000003,0.0,174,89.3,100.0,100.0,2419.5,2356.5,False
e87cae67-a8b6-4788-946f-9210d6126448,rust_rayon,parquet_wide_uncompressed,1000000,3_compute_opt,1,2.136694,0.005212,0.042695,2.088568,2.136475,0.0,177,87.2,100.0,100.0,2420.9,2367.9,False
e87cae67-a8b6-4788-946f-9210d6126448,rust_rayon,parquet_wide_uncompressed,1000000,3_compute_opt,2,2.10484,0.004771,0.042778,2.057123,2.104672,0.0,173,88.5,100.0,100.0,2421.7,2367.8,False
e87cae67-a8b6-4788-946f-9210d6126448,rust_rayon,parquet_wide_uncompressed,1000000,3_compute_opt,3,2.077204,0.00448,0.043211,2.029356,2.077047,0.0,173,89.4,100.0,100.0,2422.1,2358.8,False
e87cae67-a8b6-4788-946f-9210d6126448,rust_rayon,parquet_wide_uncompressed,1000000,3_compute_opt,4,2.085268,0.00403,0.04382,2.037262,2.085112,0.0,173,89.8,100.0,100.0,2422.8,2368.1,False
ea310661-1ffb-42b9-84ba-a7271e699c5c,rust_rayon,parquet_wide_uncompressed,1000,3_compute_opt,0,0.013083,0.005146,0.000436,0.007293,0.012875000000000001,0.0,9,55.3,55.3,55.3,1063.8,1063.8,False
ea310661-1ffb-42b9-84ba-a7271e699c5c,rust_rayon,parquet_wide_uncompressed,1000,3_compute_opt,1,0.020799,0.011989,0.001124,0.007525,0.020638,0.0,9,37.9,37.9,37.9,1063.9,1063.9,False
ea310661-1ffb-42b9-84ba-a7271e699c5c,rust_rayon,parquet_wide_uncompressed,1000,3_compute_opt,2,0.017001,0.008014,0.000876,0.007994,0.016884,0.0,9,44.4,44.4,44.4,1063.9,1063.9,False
ea310661-1ffb-42b9-84ba-a7271e699c5c,rust_rayon,parquet_wide_uncompressed,1000,3_compute_opt,3,0.015369,0.007509,0.000618,0.007103,0.01523,0.0,9,46.5,46.5,46.5,1063.9,1063.9,False
ea310661-1ffb-42b9-84ba-a7271e699c5c,rust_rayon,parquet_wide_uncompressed,1000,3_compute_opt,4,0.017699,0.008289,0.000953,0.008354,0.017596,0.0,9,44.7,44.7,44.7,1063.9,1063.9,False
eb9f1ce1-0d91-4315-81e1-65ecd734a852,pandas_baseline,csv_per_stock,100,1_csv_baseline,0,0.070164,0.067271,0.000434,0.002203,0.069908,0.0,311,4.2,4.3,4.3,110.8,110.7,False
eb9f1ce1-0d91-4315-81e1-65ecd734a852,pandas_baseline,csv_per_stock,100,1_csv_baseline,1,0.070958,0.068291,0.000474,0.001933,0.07069800000000001,0.0,310,4.2,4.3,4.3,111.2,110.9,False
eb9f1ce1-0d91-4315-81e1-65ecd734a852,pandas_baseline,csv_per_stock,100,1_csv_baseline,2,0.070102,0.067197,0.000435,0.002195,0.06982700000000001,0.0,310,4.3,4.6,4.5,111.1,110.9,False
eb9f1ce1-0d91-4315-81e1-65ecd734a852,pandas_baseline,csv_per_stock,100,1_csv_baseline,3,0.069839,0.067161,0.000481,0.001923,0.06956499999999999,0.0,310,3.7,4.2,4.2,111.3,111.2,False
eb9f1ce1-0d91-4315-81e1-65ecd734a852,pandas_baseline,csv_per_stock,100,1_csv_baseline,4,0.07078,0.067801,0.000467,0.002303,0.070571,0.0,310,5.4,5.6,5.6,111.2,111.0,False
edde06ab-82bc-43b7-a76d-9924de0d8bdd,cpp_openmp,parquet_wide_uncompressed,1000,3_compute_opt,0,0.008782,0.005137,0.000327,0.003018,0.008482,0.0,10,28.0,28.0,28.0,125.4,125.4,False
eeb7ec9c-f185-404c-a585-fe14f7f33296,rust_rayon,parquet_wide_uncompressed,1000,3_compute_opt,0,0.00808,0.004778,0.000327,0.002634,0.007739,0.0,10,28.6,28.6,28.6,126.1,126.1,False
eeb7ec9c-f185-404c-a585-fe14f7f33296,rust_rayon,parquet_wide_uncompressed,1000,3_compute_opt,1,0.007483,0.003728,0.000274,0.003178,0.007180000000000001,0.0,9,38.1,38.1,38.1,127.1,127.1,False
eeb7ec9c-f185-404c-a585-fe14f7f33296,rust_rayon,parquet_wide_uncompressed,1000,3_compute_opt,2,0.012558,0.005467,0.000443,0.00622,0.012129999999999998,0.0,9,47.4,47.4,47.4,127.5,127.5,False
eeb7ec9c-f185-404c-a585-fe14f7f33296,rust_rayon,parquet_wide_uncompressed,1000,3_compute_opt,3,0.011275,0.004101,0.000344,0.006424,0.010869,0.0,9,46.7,46.7,46.7,127.9,127.9,False
eeb7ec9c-f185-404c-a585-fe14f7f33296,rust_rayon,parquet_wide_uncompressed,1000,3_compute_opt,4,0.011112,0.005033,0.000373,0.005141,0.010547,0.0,9,47.1,47.1,47.1,128.5,128.5,False
ef12ccd1-e4b6-452c-818e-b8c1b4f12b4b,polars_engine,parquet_wide_uncompressed,100000,3_compute_opt,0,0.921111,0.004208,0.01115,0.904043,0.919401,0.0,77,29.3,100.0,99.4,3711.9,3008.6,False
ef12ccd1-e4b6-452c-818e-b8c1b4f12b4b,polars_engine,parquet_wide_uncompressed,100000,3_compute_opt,1,0.920385,0.004861,0.010599,0.903272,0.918732,0.0,79,30.0,100.0,100.0,3805.3,3168.9,False
ef12ccd1-e4b6-452c-818e-b8c1b4f12b4b,polars_engine,parquet_wide_uncompressed,100000,3_compute_opt,2,0.929885,0.004087,0.010629,0.913453,0.9281689999999999,0.0,79,30.0,100.0,100.0,3845.0,3240.7,False
ef12ccd1-e4b6-452c-818e-b8c1b4f12b4b,polars_engine,parquet_wide_uncompressed,100000,3_compute_opt,3,0.921984,0.004611,0.010526,0.905141,0.9202779999999999,0.0,79,29.8,100.0,100.0,3858.4,3280.1,False
ef12ccd1-e4b6-452c-818e-b8c1b4f12b4b,polars_engine,parquet_wide_uncompressed,100000,3_compute_opt,4,0.955827,0.003917,0.01053,0.939807,0.9542539999999999,0.0,81,29.4,100.0,97.2,3870.4,3271.1,False
f0ef449d-933d-4832-99b5-5790f232747b,rust_rayon,parquet_wide_uncompressed,100,3_compute_opt,0,0.007577,0.004434,0.000285,0.002686,0.007404999999999999,0.0,10,4.8,4.8,4.8,124.7,124.7,False
f0ef449d-933d-4832-99b5-5790f232747b,rust_rayon,parquet_wide_uncompressed,100,3_compute_opt,1,0.00683,0.003772,0.000232,0.002712,0.006716000000000001,0.0,9,5.3,5.3,5.3,125.7,125.7,False
f0ef449d-933d-4832-99b5-5790f232747b,rust_rayon,parquet_wide_uncompressed,100,3_compute_opt,2,0.007239,0.003981,0.000246,0.002896,0.007123,0.0,9,5.0,5.0,5.0,127.3,127.3,False
f0ef449d-933d-4832-99b5-5790f232747b,rust_rayon,parquet_wide_uncompressed,100,3_compute_opt,3,0.007539,0.003659,0.000222,0.003509,0.00739,0.0,9,4.8,4.8,4.8,127.9,127.9,False
f0ef449d-933d-4832-99b5-5790f232747b,rust_rayon,parquet_wide_uncompressed,100,3_compute_opt,4,0.006938,0.003763,0.000254,0.002809,0.006826,0.0,9,5.3,5.3,5.3,128.4,128.4,False
f64054d4-44f5-4764-bec7-4fb2f0dbf981,duckdb_sql,parquet_wide_uncompressed,1000,3_compute_opt,0,0.890803,0.004179,0.000346,0.886138,0.890663,0.0,85,6.9,23.9,9.3,279.2,213.0,False
f64054d4-44f5-4764-bec7-4fb2f0dbf981,duckdb_sql,parquet_wide_uncompressed,1000,3_compute_opt,1,0.90165,0.004786,0.000344,0.896374,0.901504,0.0,84,8.2,41.4,9.9,235.8,213.9,False
f64054d4-44f5-4764-bec7-4fb2f0dbf981,duckdb_sql,parquet_wide_uncompressed,1000,3_compute_opt,2,0.903188,0.004435,0.000342,0.898322,0.903099,0.094,84,6.2,10.0,9.3,237.1,215.1,False
f64054d4-44f5-4764-bec7-4fb2f0dbf981,duckdb_sql,parquet_wide_uncompressed,1000,3_compute_opt,3,0.892916,0.003994,0.000328,0.888447,0.892769,0.0,84,6.4,12.9,9.2,238.9,215.9,False
f64054d4-44f5-4764-bec7-4fb2f0dbf981,duckdb_sql,parquet_wide_uncompressed,1000,3_compute_opt,4,0.893411,0.004125,0.000292,0.888844,0.893261,0.0,84,6.6,19.4,9.7,283.9,218.7,False
f77943ca-c664-4f20-944f-760ad9ab6250,cpp_openmp,parquet_wide_uncompressed,100,3_compute_opt,0,0.004698,0.004027,0.000284,0.000227,0.004538,0.0,10,14.3,14.3,14.3,123.9,123.9,False
f77943ca-c664-4f20-944f-760ad9ab6250,cpp_openmp,parquet_wide_uncompressed,100,3_compute_opt,1,0.004482,0.00389,0.000259,0.000237,0.004386,0.0,9,7.7,7.7,7.7,124.7,124.7,False
f77943ca-c664-4f20-944f-760ad9ab6250,cpp_openmp,parquet_wide_uncompressed,100,3_compute_opt,2,0.004562,0.003749,0.00036,0.000333,0.004442,0.0,9,8.3,8.3,8.3,125.1,125.1,False
f77943ca-c664-4f20-944f-760ad9ab6250,cpp_openmp,parquet_wide_uncompressed,100,3_compute_opt,3,0.004724,0.004107,0.000238,0.000266,0.0046110000000000005,0.0,9,7.7,7.7,7.7,126.1,126.1,False
f77943ca-c664-4f20-944f-760ad9ab6250,cpp_openmp,parquet_wide_uncompressed,100,3_compute_opt,4,0.00467,0.004103,0.00025,0.00022,0.004573,0.0,9,7.7,7.7,7.7,127.7,127.7,False
f7f3daac-add3-4eae-8d9d-0dd8e47ee925,numba_parallel,parquet_wide_uncompressed,1000000,3_compute_opt,0,1.083889,0.00469,0.043377,1.035654,1.0837210000000002,0.0,93,76.0,100.0,100.0,2542.9,2438.3,False
f7f3daac-add3-4eae-8d9d-0dd8e47ee925,numba_parallel,parquet_wide_uncompressed,1000000,3_compute_opt,1,1.150179,0.004383,0.042452,1.103155,1.14999,0.0,99,69.2,100.0,100.0,2546.0,2431.8,False
